trade_id,source,venue,symbol,timeframe,timestamp_entry,timestamp_exit,direction,setup_type,primary_setup,tier,grade,entry_price,sl_price,tp_price,sl_distance_usd,rr_target,position_size_btc,position_size_usd,nano_qty,max_risk_usd,atr,atr_avg50,atr_ok_long,ema_fast,ema_slow,wpr_fast,wpr_slow,vol_ratio,chand_long,chand_short,hi50,lo50,sig_rsi,sig_dist_ema200,sig_dist_ema50,sig_body_ratio,d_rsi,w_rsi,daily_trend,weekly_trend,ema_gap_daily,ema_gap_weekly,tp_near_res,entry_gate_passed,entry_block_reason,exit_price,exit_reason,bars_held,pnl_usd,pnl_pct,r_multiple,fees_usd,pnl_net_usd,venue_adapter,atr_scale_applied,notes
ttr-20220305040000-00879,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2022-03-05T04:00:00Z,,long,T4c_H1_sweep_lo_long,,4,,0,,,,,,,,,,,,,,,,0.7225346797281912,,,,,19.47223638948265,-5.500501269194397,-5.488003868297856,,,,bull,bull,,,,,,,tp_hit,,,0.019,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=19.47223638948265; atr_rank=0.76; dist_ema200=-5.500501269194397
ttr-20220306010000-00880,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2022-03-06T01:00:00Z,,short,T4d_H1_fail_brk_short,,4,,0,,,,,,,,,,,,,,,,0.7251303503174263,,,,,62.26511351075606,-3.2337300717372077,-1.5682362766996911,,,,bull,bull,,,,,,,tp_hit,,,0.019,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=62.26511351075606; atr_rank=0.02; dist_ema200=-3.2337300717372077
ttr-20220306110000-00881,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2022-03-06T11:00:00Z,,long,T4c_H1_sweep_lo_long,,4,,0,,,,,,,,,,,,,,,,1.3381059118731615,,,,,28.60710403384576,-5.549972746970845,-3.49182570171192,,,,bull,bull,,,,,,,tp_hit,,,0.0189999999999999,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=28.60710403384576; atr_rank=0.27; dist_ema200=-5.549972746970845
ttr-20220307030000-00882,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2022-03-07T03:00:00Z,,long,T4c_H1_sweep_lo_long,,4,,0,,,,,,,,,,,,,,,,1.121194169529864,,,,,31.24272371890946,-6.067706718746948,-3.400468116048849,,,,bull,bull,,,,,,,tp_hit,,,0.0189999999999999,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=31.24272371890946; atr_rank=0.77; dist_ema200=-6.067706718746948
ttr-20220310030000-00883,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2022-03-10T03:00:00Z,,long,T3b_H1_fail_brkdn_long,,3,,0,,,,,,,,,,,,,,,,1.1230572818983473,,,,,33.064369704970886,1.6032328183640878,0.3041103876615416,,,,bull,bull,,,,,,,sl_hit,,,-0.013,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=33.064369704970886; atr_rank=0.32; dist_ema200=1.6032328183640878
ttr-20220310080000-00884,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2022-03-10T08:00:00Z,,long,T4c_H1_sweep_lo_long,,4,,0,,,,,,,,,,,,,,,,1.1433454724918954,,,,,13.36158553961124,-2.159400166843495,-2.928984901922689,,,,bull,bull,,,,,,,sl_hit,,,-0.0109999999999999,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=13.36158553961124; atr_rank=0.78; dist_ema200=-2.159400166843495
ttr-20220313230000-00885,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2022-03-13T23:00:00Z,,long,T4c_H1_sweep_lo_long,,4,,0,,,,,,,,,,,,,,,,1.904754093501761,,,,,25.64185258516855,-4.219742679630008,-2.93909896299078,,,,bull,bull,,,,,,,tp_hit,,,0.0189999999999999,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=25.64185258516855; atr_rank=0.42; dist_ema200=-4.219742679630008
ttr-20220314000000-00886,backtest_tiered_raw_all_tf,binance,BTCUSDT,1w,2022-03-14T00:00:00Z,,long,T1b_W_rsi_os_long,,1,,0,,,,,,,,,,,,,,,,1.067469992780515,,,,,39.03221178616294,56.83406927814013,-4.278763571358742,,,,bull,bull,,,,,,,sl_hit,,,-0.1009999999999999,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=39.03221178616294; atr_rank=0.49; dist_ema200=56.83406927814013
ttr-20220314080000-00887,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2022-03-14T08:00:00Z,,short,T4d_H1_fail_brk_short,,4,,0,,,,,,,,,,,,,,,,1.1787605826854348,,,,,51.614484640926285,-0.7083477105150162,0.748967408846571,,,,bull,bull,,,,,,,sl_hit,,,-0.0109999999999999,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=51.614484640926285; atr_rank=0.55; dist_ema200=-0.7083477105150162
ttr-20220316030000-00888,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2022-03-16T03:00:00Z,,short,T4d_H1_fail_brk_short,,4,,0,,,,,,,,,,,,,,,,2.818115685956829,,,,,54.05556338814724,-0.2536556809398296,0.1566149178557601,,,,bull,bull,,,,,,,sl_hit,,,-0.0109999999999999,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=54.05556338814724; atr_rank=1.0; dist_ema200=-0.2536556809398296
ttr-20220318010000-00889,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2022-03-18T01:00:00Z,,long,T3b_H1_fail_brkdn_long,,3,,0,,,,,,,,,,,,,,,,0.9578794024086336,,,,,45.19240159036477,1.892820985853996,0.1085384057960082,,,,bull,bull,,,,,,,tp_hit,,,0.0239999999999998,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=45.19240159036477; atr_rank=0.07; dist_ema200=1.892820985853996
ttr-20220318110000-00890,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2022-03-18T11:00:00Z,,long,T4c_H1_sweep_lo_long,,4,,0,,,,,,,,,,,,,,,,2.111052430624527,,,,,31.191454700285306,1.3261248667901473,-0.3092469336281321,,,,bull,bull,,,,,,,tp_hit,,,0.0189999999999999,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=31.191454700285306; atr_rank=0.07; dist_ema200=1.3261248667901473
ttr-20220320120000-00891,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2022-03-20T12:00:00Z,,long,T4c_H1_sweep_lo_long,,4,,0,,,,,,,,,,,,,,,,1.947640716103184,,,,,37.210634337263,2.5558349747299043,0.0114363475406779,,,,bull,bull,,,,,,,sl_hit,,,-0.011,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=37.210634337263; atr_rank=0.14; dist_ema200=2.5558349747299043
ttr-20220323010000-00892,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2022-03-23T01:00:00Z,,long,T4c_H1_sweep_lo_long,,4,,0,,,,,,,,,,,,,,,,1.4737112272893464,,,,,33.802651072889745,2.849391410438833,0.637566594100259,,,,bull,bull,,,,,,,sl_hit,,,-0.011,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=33.802651072889745; atr_rank=0.47; dist_ema200=2.849391410438833
ttr-20220330020000-00893,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2022-03-30T02:00:00Z,,long,T3b_H1_fail_brkdn_long,,3,,0,,,,,,,,,,,,,,,,1.5911882906417432,,,,,37.105322026315264,5.0949928063575145,0.2419481093609895,,,,bull,bull,,,,,,,sl_hit,,,-0.0129999999999999,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=37.105322026315264; atr_rank=0.86; dist_ema200=5.0949928063575145
ttr-20220331170000-00894,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2022-03-31T17:00:00Z,,long,T4c_H1_sweep_lo_long,,4,,0,,,,,,,,,,,,,,,,1.13228371156767,,,,,25.35130706324287,0.4360992279673407,-2.559381768940605,,,,bull,bull,,,,,,,sl_hit,,,-0.0109999999999999,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=25.35130706324287; atr_rank=0.7; dist_ema200=0.4360992279673407
ttr-20220331200000-00895,backtest_tiered_raw_all_tf,binance,BTCUSDT,4h,2022-03-31T20:00:00Z,,long,T4a_H4_hammer_long,,4,,0,,,,,,,,,,,,,,,,0.887054094741143,,,,,13.446486076908442,6.771866624973232,-0.1989605685521878,,,,bull,bull,,,,,,,sl_hit,,,-0.016,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=13.446486076908442; atr_rank=0.41; dist_ema200=6.771866624973232
ttr-20220404180000-00896,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2022-04-04T18:00:00Z,,long,T4c_H1_sweep_lo_long,,4,,0,,,,,,,,,,,,,,,,1.2759896791633225,,,,,36.53586503887111,-0.8884482069955091,-1.3204329045965435,,,,bull,bull,,,,,,,tp_hit,,,0.0189999999999999,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=36.53586503887111; atr_rank=0.3; dist_ema200=-0.8884482069955091
ttr-20220405160000-00897,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2022-04-05T16:00:00Z,,long,T4c_H1_sweep_lo_long,,4,,0,,,,,,,,,,,,,,,,1.258192145679571,,,,,31.75383487775491,-0.2075909509723152,-0.8228899651646742,,,,bull,bull,,,,,,,sl_hit,,,-0.011,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=31.75383487775491; atr_rank=0.24; dist_ema200=-0.2075909509723152
ttr-20220406000000-00898,backtest_tiered_raw_all_tf,binance,BTCUSDT,4h,2022-04-06T00:00:00Z,,long,T4a_H4_hammer_long,,4,,0,,,,,,,,,,,,,,,,1.4478233788516313,,,,,35.905644282261434,3.830147986056117,-1.6024352568881624,,,,bull,bull,,,,,,,sl_hit,,,-0.0159999999999999,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=35.905644282261434; atr_rank=0.85; dist_ema200=3.830147986056117
ttr-20220406140000-00899,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2022-04-06T14:00:00Z,,long,T4c_H1_sweep_lo_long,,4,,0,,,,,,,,,,,,,,,,2.7767720098320745,,,,,31.706695796574053,-3.5308319659218808,-3.074380338374019,,,,bull,bull,,,,,,,sl_hit,,,-0.0109999999999999,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=31.706695796574053; atr_rank=0.65; dist_ema200=-3.5308319659218808
ttr-20220410000000-00900,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2022-04-10T00:00:00Z,,short,T4d_H1_fail_brk_short,,4,,0,,,,,,,,,,,,,,,,0.8961524856615087,,,,,55.47506349572852,-3.7289477384520127,-0.5480766091958267,,,,bull,bull,,,,,,,sl_hit,,,-0.011,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=55.47506349572852; atr_rank=0.12; dist_ema200=-3.7289477384520127
ttr-20220411100000-00901,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2022-04-11T10:00:00Z,,long,T4c_H1_sweep_lo_long,,4,,0,,,,,,,,,,,,,,,,2.415090884693598,,,,,25.528054522279675,-4.955023558587307,-2.168001066463765,,,,bull,bull,,,,,,,sl_hit,,,-0.0109999999999999,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=25.528054522279675; atr_rank=0.91; dist_ema200=-4.955023558587307
ttr-20220411220000-00902,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2022-04-11T22:00:00Z,,long,T4c_H1_sweep_lo_long,,4,,0,,,,,,,,,,,,,,,,1.2499549924375295,,,,,20.74559009854809,-8.347474705669452,-4.644584060664486,,,,bull,bull,,,,,,,sl_hit,,,-0.0109999999999999,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=20.74559009854809; atr_rank=1.0; dist_ema200=-8.347474705669452
ttr-20220413160000-00903,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2022-04-13T16:00:00Z,,short,T4d_H1_fail_brk_short,,4,,0,,,,,,,,,,,,,,,,1.3901185287734084,,,,,67.95805915435238,-2.933193161400191,1.4674774573583638,,,,bull,bull,,,,,,,sl_hit,,,-0.0109999999999999,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=67.95805915435238; atr_rank=0.7; dist_ema200=-2.933193161400191
ttr-20220414160000-00904,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2022-04-14T16:00:00Z,,long,T4c_H1_sweep_lo_long,,4,,0,,,,,,,,,,,,,,,,1.8975781509323864,,,,,15.753913298921972,-4.844984785934649,-1.971030875471554,,,,bull,bull,,,,,,,tp_hit,,,0.0189999999999999,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=15.753913298921972; atr_rank=0.22; dist_ema200=-4.844984785934649
ttr-20220415150000-00905,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2022-04-15T15:00:00Z,,short,T4d_H1_fail_brk_short,,4,,0,,,,,,,,,,,,,,,,1.4974641005467837,,,,,64.37549575935074,-2.837263295355304,0.1222400714683477,,,,bull,bull,,,,,,,time,,,-0.0018188119382732,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=64.37549575935074; atr_rank=0.24; dist_ema200=-2.837263295355304
ttr-20220418000000-00906,backtest_tiered_raw_all_tf,binance,BTCUSDT,1d,2022-04-18T00:00:00Z,,long,T3c_D_bull_engulf_long,,3,,0,,,,,,,,,,,,,,,,1.3595296391342329,,,,,29.404197147923654,-8.070418270299967,-3.3842376209865623,,,46.99801249617629,bull,bull,,0.4699567855576409,,,,,sl_hit,,,-0.041,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=29.404197147923654; atr_rank=0.18; dist_ema200=-8.070418270299967
ttr-20220418050000-00907,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2022-04-18T05:00:00Z,,long,T4c_H1_sweep_lo_long,,4,,0,,,,,,,,,,,,,,,,1.891374129213976,,,,,19.982104636633323,-4.970132778153951,-2.9709929920852853,,,,bull,bull,,,,,,,tp_hit,,,0.0189999999999999,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=19.982104636633323; atr_rank=0.99; dist_ema200=-4.970132778153951
ttr-20220418190000-00908,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2022-04-18T19:00:00Z,,short,T4d_H1_fail_brk_short,,4,,0,,,,,,,,,,,,,,,,0.982744579304328,,,,,86.74026684941377,-0.1966367251185557,2.0660012004292336,,,,bull,bull,,,,,,,sl_hit,,,-0.0109999999999999,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=86.74026684941377; atr_rank=0.98; dist_ema200=-0.1966367251185557
ttr-20220419000000-00909,backtest_tiered_raw_all_tf,binance,BTCUSDT,4h,2022-04-19T00:00:00Z,,short,T3a_H4_sweep_hi_short_loose,,3,,0,,,,,,,,,,,,,,,,1.1445455892712746,,,,,55.55555555555559,-3.63401791917291,-0.1433579491368542,,,,bull,bull,,,,,,,sl_hit,,,-0.0159999999999999,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=55.55555555555559; atr_rank=0.54; dist_ema200=-3.63401791917291
ttr-20220420190000-00910,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2022-04-20T19:00:00Z,,long,T3b_H1_fail_brkdn_long,,3,,0,,,,,,,,,,,,,,,,0.8741499649718669,,,,,45.01387581939106,0.6120178256864838,0.1891809345909902,,,,bull,bull,,,,,,,tp_hit,,,0.0239999999999999,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=45.01387581939106; atr_rank=0.84; dist_ema200=0.6120178256864838
ttr-20220426230000-00911,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2022-04-26T23:00:00Z,,long,T4c_H1_sweep_lo_long,,4,,0,,,,,,,,,,,,,,,,1.0572043574133392,,,,,13.24354875801238,-4.797467935827529,-3.296369253394556,,,,bull,bull,,,,,,,tp_hit,,,0.019,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=13.24354875801238; atr_rank=1.0; dist_ema200=-4.797467935827529
ttr-20220427140000-00912,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2022-04-27T14:00:00Z,,short,T4d_H1_fail_brk_short,,4,,0,,,,,,,,,,,,,,,,2.435989190300283,,,,,59.125043951366735,-2.961905116493368,-1.1545095815685755,,,,bull,bull,,,,,,,sl_hit,,,-0.0109999999999999,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=59.125043951366735; atr_rank=0.69; dist_ema200=-2.961905116493368
ttr-20220429180000-00913,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2022-04-29T18:00:00Z,,long,T4c_H1_sweep_lo_long,,4,,0,,,,,,,,,,,,,,,,1.158090841008839,,,,,31.41434833202584,-2.7956301411892555,-1.8593598527736328,,,,bull,bull,,,,,,,sl_hit,,,-0.011,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=31.41434833202584; atr_rank=0.47; dist_ema200=-2.7956301411892555
ttr-20220430150000-00914,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2022-04-30T15:00:00Z,,long,T4c_H1_sweep_lo_long,,4,,0,,,,,,,,,,,,,,,,2.0858325367850528,,,,,38.991769547325234,-2.4863260655452595,-1.0419092627041442,,,,bull,bull,,,,,,,sl_hit,,,-0.011,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=38.991769547325234; atr_rank=0.07; dist_ema200=-2.4863260655452595
ttr-20220502050000-00915,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2022-05-02T05:00:00Z,,short,T4d_H1_fail_brk_short,,4,,0,,,,,,,,,,,,,,,,0.9351265060389404,,,,,61.07148193208264,-0.1431865170878054,1.5129617764884618,,,,bull,bull,,,,,,,tp_hit,,,0.019,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=61.07148193208264; atr_rank=0.7; dist_ema200=-0.1431865170878054
ttr-20220503190000-00916,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2022-05-03T19:00:00Z,,long,T4c_H1_sweep_lo_long,,4,,0,,,,,,,,,,,,,,,,1.460894583896578,,,,,20.68965517241385,-2.976110825673487,-1.782484511311792,,,,bull,bull,,,,,,,tp_hit,,,0.0189999999999999,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=20.68965517241385; atr_rank=0.37; dist_ema200=-2.976110825673487
ttr-20220505190000-00917,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2022-05-05T19:00:00Z,,long,T4c_H1_sweep_lo_long,,4,,0,,,,,,,,,,,,,,,,2.579423959249458,,,,,5.623351057078693,-6.456424295987325,-5.971569122970501,,,,bull,bull,,,,,,,sl_hit,,,-0.011,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=5.623351057078693; atr_rank=1.0; dist_ema200=-6.456424295987325
ttr-20220506130000-00918,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2022-05-06T13:00:00Z,,long,T4c_H1_sweep_lo_long,,4,,0,,,,,,,,,,,,,,,,2.741305979674937,,,,,26.38944258143202,-6.910323276560741,-4.408226532909885,,,,bull,bull,,,,,,,sl_hit,,,-0.011,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=26.38944258143202; atr_rank=0.87; dist_ema200=-6.910323276560741
ttr-20220508030000-00919,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2022-05-08T03:00:00Z,,long,T4c_H1_sweep_lo_long,,4,,0,,,,,,,,,,,,,,,,2.8783766423486767,,,,,21.17234493339501,-8.19770337991653,-4.2533312952166415,,,,bull,bull,,,,,,,sl_hit,,,-0.011,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=21.17234493339501; atr_rank=0.74; dist_ema200=-8.19770337991653
ttr-20220509080000-00920,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2022-05-09T08:00:00Z,,long,T4c_H1_sweep_lo_long,,4,,0,,,,,,,,,,,,,,,,1.2813575514305364,,,,,32.284548614025866,-8.28271669050574,-2.96395282915562,,,,bull,bull,,,,,,,sl_hit,,,-0.011,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=32.284548614025866; atr_rank=0.68; dist_ema200=-8.28271669050574
ttr-20220510000000-00921,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2022-05-10T00:00:00Z,,long,T4c_H1_sweep_lo_long,,4,,0,,,,,,,,,,,,,,,,1.886946642305967,,,,,30.796931474795173,-14.390050313479843,-7.337381561286948,,,,bull,bull,,,,,,,tp_hit,,,0.0189999999999999,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=30.796931474795173; atr_rank=1.0; dist_ema200=-14.390050313479843
ttr-20220513040000-00922,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2022-05-13T04:00:00Z,,short,T4d_H1_fail_brk_short,,4,,0,,,,,,,,,,,,,,,,0.6295331643851246,,,,,58.298270393959605,-6.950100160797634,2.8775572073753914,,,,bull,bull,,,,,,,sl_hit,,,-0.0109999999999999,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=58.298270393959605; atr_rank=0.42; dist_ema200=-6.950100160797634
ttr-20220514140000-00923,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2022-05-14T14:00:00Z,,long,T4c_H1_sweep_lo_long,,4,,0,,,,,,,,,,,,,,,,1.2224915494334485,,,,,34.7093385319362,-9.258302887290672,-2.3613339918522547,,,,bull,bull,,,,,,,sl_hit,,,-0.0109999999999999,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=34.7093385319362; atr_rank=0.01; dist_ema200=-9.258302887290672
ttr-20220514230000-00924,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2022-05-14T23:00:00Z,,short,T4d_H1_fail_brk_short,,4,,0,,,,,,,,,,,,,,,,0.9754717586267864,,,,,59.62293640715057,-5.075975576482285,1.546010062227658,,,,bull,bull,,,,,,,tp_hit,,,0.019,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=59.62293640715057; atr_rank=0.19; dist_ema200=-5.075975576482285
ttr-20220517040000-00925,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2022-05-17T04:00:00Z,,short,T4d_H1_fail_brk_short,,4,,0,,,,,,,,,,,,,,,,0.4766886524509,,,,,64.1274430584314,-2.078592376109768,1.274991505639964,,,,bull,bull,,,,,,,sl_hit,,,-0.0109999999999999,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=64.1274430584314; atr_rank=0.26; dist_ema200=-2.078592376109768
ttr-20220518160000-00926,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2022-05-18T16:00:00Z,,long,T4c_H1_sweep_lo_long,,4,,0,,,,,,,,,,,,,,,,1.7100144690347732,,,,,29.079857454569904,-4.899572473112832,-2.399174317080893,,,,bull,bull,,,,,,,sl_hit,,,-0.0109999999999999,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=29.079857454569904; atr_rank=0.23; dist_ema200=-4.899572473112832
ttr-20220519160000-00927,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2022-05-19T16:00:00Z,,short,T4d_H1_fail_brk_short,,4,,0,,,,,,,,,,,,,,,,1.51548454942981,,,,,70.17433191879812,-0.8803526068460169,1.9558469275699335,,,,bull,bull,,,,,,,sl_hit,,,-0.011,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=70.17433191879812; atr_rank=0.33; dist_ema200=-0.8803526068460169
ttr-20220523200000-00928,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2022-05-23T20:00:00Z,,long,T4c_H1_sweep_lo_long,,4,,0,,,,,,,,,,,,,,,,1.5601162779824536,,,,,23.622058157692837,-2.350048474389119,-2.056232693950228,,,,bull,bull,,,,,,,sl_hit,,,-0.011,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=23.622058157692837; atr_rank=0.76; dist_ema200=-2.350048474389119
ttr-20220525000000-00929,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2022-05-25T00:00:00Z,,short,T4d_H1_fail_brk_short,,4,,0,,,,,,,,,,,,,,,,0.4637053760779086,,,,,59.09205679176991,-0.8388168967366469,0.2460516247757481,,,,bull,bull,,,,,,,sl_hit,,,-0.011,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=59.09205679176991; atr_rank=0.83; dist_ema200=-0.8388168967366469
ttr-20220526130000-00930,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2022-05-26T13:00:00Z,,long,T4c_H1_sweep_lo_long,,4,,0,,,,,,,,,,,,,,,,4.988411481810247,,,,,31.840828146654232,-3.309428122814858,-2.492135619304907,,,,bull,bull,,,,,,,tp_hit,,,0.019,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=31.840828146654232; atr_rank=1.0; dist_ema200=-3.309428122814858
ttr-20220527180000-00931,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2022-05-27T18:00:00Z,,long,T4c_H1_sweep_lo_long,,4,,0,,,,,,,,,,,,,,,,0.9374629580846576,,,,,39.96138154683029,-3.8804410063775183,-2.4467707910701204,,,,bull,bull,,,,,,,tp_hit,,,0.019,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=39.96138154683029; atr_rank=0.92; dist_ema200=-3.8804410063775183
ttr-20220528140000-00932,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2022-05-28T14:00:00Z,,short,T4d_H1_fail_brk_short,,4,,0,,,,,,,,,,,,,,,,0.5752862296157502,,,,,57.97432239657629,-1.7502005632152435,-0.123993237294008,,,,bull,bull,,,,,,,sl_hit,,,-0.0109999999999999,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=57.97432239657629; atr_rank=0.04; dist_ema200=-1.7502005632152435
ttr-20220530120000-00933,backtest_tiered_raw_all_tf,binance,BTCUSDT,4h,2022-05-30T12:00:00Z,,short,T4b_H4_sstar_short,,4,,0,,,,,,,,,,,,,,,,1.5806463068201702,,,,,89.74448738349626,-5.3339683103542175,3.6760810712471503,,,,bull,bull,,,,,,,sl_hit,,,-0.0159999999999999,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=89.74448738349626; atr_rank=0.07; dist_ema200=-5.3339683103542175
ttr-20220531160000-00934,backtest_tiered_raw_all_tf,binance,BTCUSDT,4h,2022-05-31T16:00:00Z,,short,T3a_H4_sweep_hi_short_loose,,3,,0,,,,,,,,,,,,,,,,1.6331347694498302,,,,,80.78456699988774,-2.1144745938982736,5.232838314381349,,,,bull,bull,,,,,,,tp_hit,,,0.029,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=80.78456699988774; atr_rank=0.43; dist_ema200=-2.1144745938982736
ttr-20220603130000-00935,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2022-06-03T13:00:00Z,,long,T4c_H1_sweep_lo_long,,4,,0,,,,,,,,,,,,,,,,2.411618844085325,,,,,31.34884766033936,-1.713714112087297,-2.00860502792127,,,,bull,bull,,,,,,,sl_hit,,,-0.0109999999999999,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=31.34884766033936; atr_rank=0.31; dist_ema200=-1.713714112087297
